playerName,freeThrowsMade,points,plusMinusPoints,fieldGoalsMade,PER,turnovers,USG%,gamesPlayed,reboundsDefensive,minutes,assists,Actual_AllStar,Predicted_AllStar,Prediction_Confidence
Andre Iguodala,4,14,-15,5,5.58630769230769,5,10.500744291570667,21,14,130.0,13,0,0,0.0
Troy Brown Jr.,0,3,5,1,275.334,0,90.5263350838122,17,0,0.5,0,0,0,0.0
JaMychal Green,4,35,-45,13,4.855179153094465,5,16.836139248282564,45,14,122.8,4,0,0,0.0
Dwight Howard,204,1260,44,441,17.503686486958802,148,24.672960120831338,82,171,2288.9,344,0,0,2.25
Quinndary Weatherspoon,74,379,-14,136,19.0242676074742,73,24.8232850080991,38,109,765.3,164,0,0,0.0
Caris LeVert,128,872,68,334,15.655559823895029,84,16.153318453304518,81,321,2316.8,209,0,0,0.0
Gustavo Ayon,20,253,-31,99,9.797479375896703,16,10.01488657221332,53,143,1115.2,26,0,0,0.33
Christian Wood,103,767,-192,301,16.46010392765556,79,23.642984564642987,82,222,1481.8,75,0,0,0.0
Tyreke Evans,15,105,-25,45,12.276763432645788,19,12.75186906480346,25,69,392.7,8,0,0,0.0
Nicolas Batum,36,224,-119,94,8.216335936303784,53,20.59647814464927,74,86,653.1,22,0,0,0.0
Isaiah Hartenstein,222,1077,2,368,14.167755333043102,145,23.637294098094188,77,108,2297.0,241,0,0,0.45
Jarrett Allen,112,506,166,197,17.49325536730914,65,12.715570302394513,82,165,1457.9,69,0,0,0.0
Brandon Davies,525,2133,139,738,23.820102569209315,287,31.97832513988376,80,367,3012.6,469,1,1,86.46
Willie Cauley-Stein,40,318,-75,106,10.900463816048507,33,10.841386466242168,82,161,1269.9,57,0,0,0.0
Thon Maker,132,921,839,339,17.85796184738956,133,17.27557059179031,80,533,2490.0,291,0,1,52.58
Bismack Biyombo,1,11,-20,4,0.45137931034483,9,16.988381755925147,12,16,60.9,6,0,0,0.0
Devonte' Graham,0,0,-2,0,-3.7371212121212127,1,13.267591302607782,4,4,13.2,0,0,0,0.0
Dante Exum,62,355,-221,145,10.35117107393416,51,17.495108328851508,66,169,1111.8,25,0,0,0.0
Stephen Curry,6,14,-33,4,5.626558603491269,3,7.352808279371975,35,5,80.2,0,0,0,0.0
Derrick Walton Jr.,25,291,40,133,16.23928965704461,97,14.437055968286538,44,223,1105.1,256,0,0,0.5
Kelly Olynyk,6,23,5,8,12.554969040247686,4,21.419696104228603,30,3,64.6,7,0,0,0.0
Davion Mitchell,98,836,85,302,11.827583282239928,77,20.21070813911095,80,134,1957.2,92,0,0,0.0
Naz Reid,0,6,13,3,1.4573311897106136,1,15.590285683499053,12,6,31.1,0,0,0,0.0
Darrell Arthur,44,363,-40,128,15.710263391535952,33,21.98466514606861,44,59,675.8,41,0,0,0.0
Juancho Hernangomez,16,83,-16,29,15.54736649931538,12,16.71005957682439,27,22,219.1,33,0,0,0.0
Kyle Kuzma,14,112,-58,48,13.629902847571191,25,16.306783056174343,81,28,298.5,19,0,0,0.0
Greg Brown III,75,839,74,382,15.402278051787912,91,17.611662495435706,82,276,2270.8,80,0,0,0.67
CJ Miles,53,401,72,162,10.246709155111532,58,18.22057708919026,82,158,1161.1,61,0,0,0.0
Jacob Pullen,2,11,-14,4,0.0932816537467667,3,23.54110041201909,2,2,38.7,3,0,0,0.0
Vlatko Cancar,6,48,-25,21,16.62981673306773,5,16.930915225692523,11,10,125.5,5,0,0,0.0
Ronnie Price,99,539,72,196,14.998287740628168,39,17.995852231977622,58,204,1381.8,82,0,0,0.0
Stephen Curry,46,240,-61,86,16.490860283238217,44,25.821059075891544,26,18,473.1,104,0,0,1.0
Al-Farouq Aminu,135,349,-132,107,12.427491558128317,69,14.626291072129332,81,214,1243.8,58,0,0,0.0
Maurice Harkless,13,135,-87,55,12.441350695210764,30,16.739916015276332,32,31,453.1,64,0,0,0.0
Reggie Evans,43,275,-203,97,9.323002996796529,25,13.144195491024742,48,110,967.7,35,0,0,0.0
Shaquille Harrison,308,1873,574,652,25.27670930109983,294,28.364837567757,80,288,2845.9,666,1,1,93.19
Josh Richardson,24,198,-149,79,10.04370315448908,18,12.137251539813336,55,103,741.8,27,0,0,0.0
Lucas Nogueira,15,115,-51,40,10.901587202007526,9,16.173862532894987,27,30,318.8,21,0,0,0.0
Johnny O'Bryant III,58,506,-178,183,12.115445498727142,78,14.2924574763061,71,152,1728.4,168,0,0,0.0
Dwight Buycks,100,330,2,105,18.56919093851133,39,29.12018477312636,72,188,618.0,42,0,0,5.21
Gabriel Deck,8,102,19,39,13.110889046941676,15,17.090056586286266,45,44,281.2,21,0,0,0.0
D'Angelo Russell,11,68,-74,24,16.006235230934486,9,17.04898268019059,21,35,186.2,12,0,0,0.0
Derrick Brown,38,287,-17,124,21.704066472457622,45,16.487353047196315,82,150,755.2,27,0,0,0.0
Stephen Curry,50,413,-99,147,11.44103198419088,83,16.49672055033262,56,238,1366.3,150,0,0,0.0
Harrison Barnes,55,441,185,186,18.8712752552683,42,11.9212001917383,66,248,1380.9,119,0,0,1.0
Josh Smith,1,15,-2,6,7.87207317073171,6,16.534780536378925,5,4,65.6,8,0,0,0.0
Elijah Hughes,232,1300,-41,457,20.20403765690376,174,20.366569752745328,82,295,2629.0,450,0,0,7.59
Vladimir Radmanovic,206,941,84,332,16.933766293513266,163,22.985984626751733,61,181,1956.3,351,0,0,2.2
Kevin Love,191,953,-113,318,13.665926839108804,90,19.52971837005016,82,304,2230.7,98,0,0,0.0
Marcin Gortat,0,0,10,0,-13.063333333333333,0,14.597973434970376,2,0,3.0,0,0,0,0.0
Josh Childress,313,1417,269,457,20.241323246794096,194,23.08033354341644,79,281,2861.9,586,0,0,43.02
Kristaps Porzingis,19,222,-133,99,18.84172628875435,37,18.00917692838689,79,136,545.1,29,0,0,0.0
Klay Thompson,266,980,436,357,21.52252030642492,107,15.533167537518766,82,792,2597.7,90,0,0,48.07
Payton Pritchard,5,76,24,33,17.748143289606453,4,14.57069863585243,13,24,198.2,18,0,0,0.0
Mangok Mathiang,17,97,-22,34,9.68737278761062,18,30.60067521179649,26,8,180.8,23,0,0,0.0
Tyson Chandler,0,6,28,2,5.5207228915662645,2,4.579993868175944,3,13,66.4,0,0,0,0.0
Nik Stauskas,29,144,-32,56,18.53501906577693,9,14.19461290483413,47,68,419.6,36,0,0,0.0
Beno Udrih,122,642,-221,251,20.846820080560946,75,20.918362788927496,62,251,1340.6,88,0,0,0.0
Kyrie Irving,64,310,-107,108,12.61548969316994,38,12.524194568593158,51,104,1052.7,49,0,0,0.0
Jordan Clarkson,20,291,177,96,12.555665553650392,20,10.54741744660435,57,181,1108.1,43,0,0,0.0
Carlos Arroyo,77,608,-87,247,19.761149487317866,59,23.64723853668182,45,212,1111.8,43,0,0,0.0
Will Bynum,89,534,-40,197,15.056877848008227,116,20.65709412677461,54,154,1360.6,225,0,0,0.0
Carsen Edwards,157,829,258,289,19.77832836787564,85,23.677605977054032,69,144,1544.0,204,0,0,0.53
Henry Sims,5,39,-14,16,14.161460234680575,6,23.566488722219983,21,8,76.7,2,0,0,0.0
Alex Len,344,1830,164,647,29.77927422206506,281,36.16302684401157,68,473,2262.4,567,1,1,90.16
Stanley Umude,67,864,127,285,13.79839898099157,52,17.410626739946714,78,195,2041.2,79,0,0,0.0
Russell Westbrook,55,415,58,161,19.501714551742484,72,28.247740172062137,39,82,751.8,211,0,0,0.03
Zach Randolph,6,24,-44,9,16.393434856175972,3,15.891896445440008,24,6,59.1,3,0,0,0.0
Mason Plumlee,18,96,-43,39,11.10059492847854,17,15.600908532403624,23,48,307.6,7,0,0,0.0
Luke Walton,3,17,-5,7,24.27996268656716,1,25.884413309982484,5,5,26.8,0,0,0,0.0
Jodie Meeks,47,216,-23,76,9.207350908625545,27,15.364166305079427,58,91,781.4,39,0,0,0.0
Dan Gadzuric,122,1048,230,366,13.467035355948406,141,16.588264212801064,82,382,2930.2,209,0,0,4.01
Dexter Pittman,46,222,-40,88,13.451187057068251,40,9.673357719422974,82,261,1072.4,8,0,0,0.0
Taurean Prince,1,7,2,2,8.351523178807948,1,23.107413654603327,11,0,15.1,1,0,0,0.0
Jerome Jordan,223,1248,219,422,18.29442546802421,118,23.90049541070512,69,238,2131.3,120,0,0,10.77
Kyrie Irving,40,277,-97,110,15.151025006870022,31,15.288815822949516,62,73,727.8,18,0,0,0.0
Max Strus,6,29,-22,11,4.618600386100388,12,20.689261108115385,48,21,103.6,6,0,0,0.0
Danuel House Jr.,219,939,-7,360,22.730231324179663,122,16.34546206245637,73,583,2148.5,87,0,0,7.52
Justin Hamilton,21,230,5,87,13.73407790528528,19,13.946213648665562,33,62,618.7,32,0,0,0.0
Nicolas Batum,304,1830,189,643,23.46193443580476,168,29.34155079618886,82,263,2739.3,434,1,1,64.05
Zach Collins,7,31,27,11,8.655861214374225,2,20.91305831746964,43,5,80.7,5,0,0,0.0
Reggie Jackson,26,520,-25,197,15.020277552345402,48,17.221966305595565,71,146,1232.2,104,0,0,0.0
Randy Foye,23,76,46,26,15.345070378479829,16,12.963615788437409,79,64,319.7,39,0,0,0.0
Naji Marshall,17,284,-85,108,14.82384437373445,35,18.33515468126179,53,76,691.4,69,0,0,0.0
Sindarius Thornwell,0,0,0,0,18.38375,0,0.0,3,1,0.8,0,0,0,0.0
Elfrid Payton,4,37,-36,15,10.975832540437676,2,18.60024894490861,24,12,105.1,10,0,0,0.0
Jordan McRae,254,836,-8,261,18.11171479486452,195,17.501730948830943,76,237,2469.1,682,0,0,14.11
DaQuan Jeffries,232,1466,257,534,27.15242402278021,139,31.202389798698395,61,194,1931.5,306,1,1,69.39
Duncan Robinson,61,475,-60,171,14.428523991809852,63,19.285676579248555,48,102,1123.3,112,0,0,0.0
Rudy Gobert,12,45,25,16,15.31531582682754,3,12.818675111742705,21,14,140.9,10,0,0,0.0
Jose Calderon,0,0,0,0,14.257979607256786,0,18.572275528227934,1,0,0.0,0,0,0,0.0
Malcolm Brogdon,85,638,177,265,14.295787019533712,89,20.3176359920536,73,104,1587.0,285,0,0,0.0
Cole Aldrich,5,67,-60,29,6.562655642023344,25,23.349265110706,10,33,205.6,31,0,0,0.0
Jaylen Brown,42,282,0,96,14.014853069901212,38,16.043736281360214,34,116,799.7,50,0,0,0.0
Norman Powell,2,18,-88,7,3.3400000000000016,8,12.380229895592542,8,20,123.5,5,0,0,0.12
Kyrie Irving,42,450,216,158,10.856259087582336,61,9.654957052819926,71,362,2049.5,180,0,0,1.65
Peja Stojakovic,669,2135,149,704,33.53177980132451,192,32.95423674408251,70,270,2416.0,371,1,1,76.86
Jamil Wilson,19,143,-20,50,18.951388494318184,17,20.109915336119364,9,18,281.6,18,0,0,1.0
Donatas Motiejunas,48,753,-180,292,19.319965056997187,92,18.22333334419828,58,134,1745.7,309,0,0,0.0
Enes Freedom,85,515,-123,192,12.031038544695448,68,18.122804096825007,79,175,1341.3,64,0,0,0.0
Tyrus Thomas,37,167,-61,63,14.835095044679123,26,13.568183013852872,31,115,615.5,43,0,0,0.0
LeBron James,118,902,40,296,14.624646558105107,105,19.633696994802065,78,140,2161.6,316,0,0,1.2
Enes Freedom,120,726,-50,272,22.119450377702528,76,28.01469498602681,36,139,1151.7,173,0,0,0.9
Matt Barnes,57,603,-174,231,13.945721797323134,53,16.81604908015366,71,252,1673.6,78,0,0,0.0
Kent Bazemore,107,525,31,209,18.44744217935825,76,21.76504848748969,62,207,1093.9,97,0,0,0.0
Arinze Onuaku,20,400,-65,161,6.94899193548387,61,14.27875111862524,49,96,1463.2,96,0,0,0.26
Dwight Howard,52,218,38,76,19.687886454183268,45,19.299594814068865,29,107,502.0,61,0,0,0.0
Gary Neal,9,90,-74,39,18.94716459977452,11,23.50950387693433,11,31,177.4,12,0,0,4.06
Nate Robinson,16,84,33,28,5.969144087110661,23,12.809323524777003,51,46,394.9,39,0,0,0.0
John Lucas III,0,9,-9,3,0.0564799999999998,0,15.139525596528008,2,1,37.5,2,0,0,0.0
Pablo Prigioni,50,491,-110,184,14.706688635553968,86,20.378455166982828,75,183,1122.8,140,0,0,0.0
Marcus Smart,71,409,24,169,16.280417346700865,62,14.842233742314551,54,270,1286.7,67,0,0,0.0
Dwayne Bacon,159,1000,55,366,14.916009346743872,93,25.296838688767043,82,201,1968.6,135,0,0,1.17
Josh Gray,476,2026,500,711,23.61447040549919,278,32.39416846133672,81,249,3025.9,623,1,1,89.76
Manny Harris,64,618,-68,242,19.83853521636792,54,23.623851138051595,32,171,1104.6,98,0,0,0.0
Tyrone Wallace,0,6,-13,3,2.33142372881356,3,14.424290486803306,43,7,59.0,2,0,0,0.0
Thaddeus Young,30,233,37,88,16.015982697426793,38,11.909086452274488,78,72,901.6,180,0,0,0.5
Boban Marjanovic,11,81,-85,33,9.338613318717456,17,10.428276632827018,42,47,364.9,25,0,0,0.0
Chris Silva,152,774,89,242,12.724882153249274,60,15.858164754573162,76,150,2062.0,78,0,0,0.0
Josh McRoberts,2,15,25,6,0.543651685393258,6,14.030119495798289,15,8,106.8,5,0,0,0.0
Blake Ahearn,18,152,24,67,14.431107878245298,47,11.546776099202054,42,249,893.6,75,0,0,0.0
Emanuel Terry,137,532,-113,197,21.856683091073325,59,15.705742788309816,80,269,1217.7,38,0,0,0.0
Alex Len,223,1503,-131,625,23.754958309537408,183,25.010785857436385,82,629,2626.5,161,0,0,31.93
Deandre Ayton,0,0,0,0,14.257979607256786,0,18.572275528227934,1,0,0.0,0,0,0,0.0
Jay Scrubb,55,329,309,137,11.035915474471716,55,9.854384603688006,72,197,1523.8,69,0,0,0.0
Brandon Jennings,36,238,53,101,26.03085742574257,13,15.00186754256639,27,59,505.0,10,0,0,1.0
Terrence Ross,143,650,-218,184,13.341512354693617,41,14.499438403414958,65,158,1711.9,64,0,0,0.0
Jarred Vanderbilt,39,437,-80,183,16.412291854072958,37,19.2006556350702,82,221,1000.5,35,0,0,0.63
Jeff Dowtin Jr.,0,6,6,3,35.02297297297297,1,36.59423456768419,20,1,7.4,0,0,0,0.0
Al Horford,20,509,-133,204,16.178402115402772,50,20.29340793554411,82,135,1058.9,116,0,0,0.0
Reggie Evans,20,85,-58,29,21.971493936052926,10,18.18926536995649,22,30,181.4,19,0,0,0.0
Norvel Pelle,94,481,-68,159,18.20379738810701,51,25.351808327303875,36,50,788.7,71,0,0,0.0
Clint Capela,29,161,-65,66,13.686774530271396,33,10.858908928554388,65,129,766.4,28,0,0,0.59
Dorian Finney-Smith,136,813,213,336,17.2180015485203,117,16.142665489955593,82,384,2324.8,122,0,0,1.97
Austin Reaves,17,87,55,35,9.37137529137529,31,12.345347251895443,17,96,429.0,16,0,0,0.0
Marcus Thornton,17,102,-2,35,15.045791720017071,9,19.10743149920755,24,52,234.3,15,0,0,0.0
Cam Whitmore,14,373,-57,131,14.71036101083033,29,15.872624475101906,40,90,858.7,35,0,0,0.57
Will Barton,28,121,-86,40,14.770264723378943,8,16.653436199285913,64,54,336.2,22,0,0,0.0
Lavoy Allen,34,277,0,110,12.426580988769246,28,17.09138177498988,73,151,863.7,49,0,0,0.0
DeAndre Jordan,0,6,-25,2,6.6781639344262285,2,11.043753673613782,4,3,30.5,3,0,0,0.0
Marcus Morris Sr.,5,63,-46,29,21.707788602045778,15,11.903633783586562,21,53,205.3,21,0,0,0.0
Al Jefferson,13,147,38,59,17.894503956177715,12,19.37028814264292,49,20,328.6,53,0,0,0.0
Draymond Green,29,196,-6,80,9.219635375019983,33,19.92676779822581,41,71,625.3,66,0,0,0.0
Cameron Payne,33,547,256,197,12.674562755676767,63,14.014370175162512,68,174,1686.7,91,0,0,0.0
Alan Williams,17,85,32,29,18.71638852672751,10,23.890642891299784,12,30,153.4,13,0,0,0.0
Marcus Camby,27,205,-189,78,7.555074684029111,24,13.00071884607955,63,96,783.3,27,0,0,0.0
Iman Shumpert,364,1847,146,641,29.209809188507847,292,37.67406276809968,65,537,2300.7,568,0,1,83.95
DeSagana Diop,80,1125,-93,402,14.502197201017816,105,20.972685166404577,81,176,2358.0,171,0,0,1.0
Jordan Clarkson,12,86,-77,30,5.89338521400778,7,13.724624386794025,82,21,308.4,11,0,0,0.0
Ray Spalding,101,658,-621,226,10.678701693199075,141,19.578728381665385,71,186,1777.7,227,0,0,0.1
Nicolas Batum,80,801,18,303,19.57030811451381,143,24.989058532073933,73,186,1603.3,434,0,0,1.01
Saddiq Bey,9,29,1,10,22.71995594713657,6,22.711024301347297,19,24,68.1,5,0,0,0.0
Marcus Smart,166,717,74,269,19.6985663441219,64,14.087916847418477,82,231,1798.2,97,0,0,1.15
Gilbert Arenas,292,1367,50,530,24.40406348286707,162,25.11154750884248,74,578,2416.4,278,1,0,40.84
Jrue Holiday,209,1145,248,378,23.013950872359967,117,27.380657083911863,56,181,1742.4,268,1,0,13.98
Keenan Evans,147,574,-92,189,15.868596177750156,110,22.382997232468053,54,87,1287.2,265,0,0,0.28
Joshua Primo,14,93,-77,36,11.90423234251432,25,14.38156852896356,20,71,366.7,29,0,0,0.0
Derrick Rose,27,303,-181,108,12.999498378790769,32,12.573136941097074,77,148,1048.6,58,0,0,0.0
Bojan Bogdanovic,35,317,25,107,8.141269243475389,42,10.405194899593315,72,172,1513.5,75,0,0,0.0
Georgios Papagiannis,0,0,-20,0,2.8989270386266086,0,1.905339895136855,2,0,23.3,4,0,0,0.0
Nikola Vucevic,7,77,-6,31,8.289405017921148,8,14.626432063788014,17,34,279.0,18,0,0,0.0
Alex Caruso,169,866,-177,344,17.26303209415668,83,19.62140110504269,82,259,1928.7,104,0,0,0.85
Raymond Felton,5,37,-70,13,5.229904761904762,13,13.0913929410276,10,14,199.5,33,0,0,0.12
Andrew Nicholson,162,1010,-555,364,13.937529891858802,104,18.50407080592162,79,447,2450.5,101,0,0,0.5
Keita Bates-Diop,94,879,213,360,14.041014525750194,135,21.940392325420632,66,155,2196.1,290,0,0,4.11
Ochai Agbaji,19,168,-23,59,13.04033839918946,19,15.96270957402322,60,106,493.5,29,0,0,0.0
Brian Cook,46,471,99,173,16.070541168065724,53,17.72319799669171,63,192,1119.8,53,0,0,0.0
Lazar Hayward,68,631,44,246,26.06509448998178,57,29.57592172043883,26,97,878.4,152,0,0,12.67
Jalen McDaniels,73,344,84,120,18.539381823546773,29,20.27783960835412,24,93,677.8,44,0,0,0.0
Stephen Jackson,50,671,78,229,11.549892914954548,114,13.67424594250983,78,329,2409.3,283,0,0,2.03
Immanuel Quickley,16,229,-39,91,17.92682768924303,20,15.582470859192396,33,110,602.4,33,0,0,0.0
Marco Belinelli,21,168,-66,65,13.821115160349857,27,20.910639416839857,41,45,411.6,63,0,0,0.0
Kris Humphries,73,639,354,228,15.036531098153548,100,14.157707091639889,71,298,2058.0,281,0,0,0.93
Paul Millsap,92,486,295,197,18.69693077927732,69,18.203708125850408,46,207,1148.5,39,0,0,0.93
Marquis Teague,0,0,-2,0,-18.83307692307692,0,33.945729776155446,4,1,1.3,0,0,0,0.0
Tyler Cook,134,1048,-325,404,14.617109950710066,194,29.01911270313076,69,210,2049.1,358,0,0,7.7
Jamal Murray,61,721,-218,330,10.619672264512754,130,23.573644599709425,81,239,1720.9,57,0,0,2.44
Rudy Gay,59,447,10,166,12.54543607348302,32,17.68195638515109,44,116,1077.8,45,0,0,0.0
David Roddy,2,26,-17,10,5.858374673629243,14,13.10227388744038,57,12,153.2,26,0,0,0.0
Kwame Brown,21,130,1,50,10.983797822706068,38,23.63552429831136,52,36,321.5,48,0,0,0.0
Dan Gadzuric,25,62,-38,17,6.367113237639555,20,11.372703016969536,73,39,313.5,18,0,0,0.0
Xavier Tillman,166,891,-49,304,16.740080899411097,83,20.76201530391213,58,191,1681.1,87,0,0,0.0
Didi Louzada,107,698,-146,253,12.43907235733205,82,19.83065210301824,62,125,1661.2,120,0,0,0.0
Kemba Walker,118,570,-51,196,11.122850557705442,63,15.436892965388164,82,177,1757.2,91,0,0,0.0
Jalen Suggs,38,176,13,62,10.701125967628432,23,14.409856949271916,82,79,568.4,31,0,0,0.0
Thanasis Antetokounmpo,19,97,-54,34,11.453063697857948,36,17.406082655010145,48,24,354.8,93,0,0,0.0
Chris Johnson,157,1016,-72,341,16.600252501191047,70,22.935862979530818,69,209,1889.1,82,0,0,0.0
Mike Conley,132,595,-326,209,13.97557378487454,88,25.111478527037228,81,93,1139.8,130,0,0,0.0
Johan Petro,4,54,35,21,4.416544035674471,6,10.738587239775294,43,12,269.1,11,0,0,0.0
Kyle Lowry,36,196,-33,71,15.728472897532868,22,15.756581518566804,47,93,555.3,32,0,0,0.0
Marques Bolden,186,944,277,379,22.22553471596033,84,22.980589540313325,60,262,1663.5,50,0,0,7.51
Luka Samanic,90,590,206,227,19.319146892655368,50,29.001034886737205,32,73,885.0,88,0,0,9.85
Lance Stephenson,199,1019,-70,361,15.318910868262096,146,25.702352598402666,67,192,2168.7,305,0,0,0.78
Josh Minott,30,176,-73,65,14.23954623655914,27,18.20275832834688,18,29,465.0,95,0,0,0.0
Sonny Weems,86,846,-120,305,15.159965056213917,91,16.755373064193428,82,209,1974.6,128,0,0,0.0
Nick Collison,522,1761,373,580,31.55188553126306,226,33.414368208690554,66,711,2154.3,234,1,1,94.94
Gustavo Ayon,207,1130,-343,391,20.083927565591186,188,24.49752321545055,59,238,2023.9,338,0,0,9.69
Stanley Johnson,45,256,191,92,19.616527481323377,38,12.689257699706818,25,129,749.6,90,0,0,2.76
Courtney Lee,15,142,-127,51,8.975555113410268,29,14.303135984868725,19,44,502.6,62,0,0,0.0
Khris Middleton,244,1331,49,527,27.398510534291447,162,27.10272882278893,63,406,2045.7,312,0,0,26.41
Ryan Arcidiacono,194,852,290,302,22.13642851946162,119,30.62059734719764,59,105,1374.5,307,1,0,23.31
Erik McCree,7,108,-57,38,9.604251637043962,28,13.548108115241623,39,49,427.6,65,0,0,0.0
Nikola Pekovic,8,93,-24,31,17.847413793103453,4,15.598843898554446,32,19,197.2,3,0,0,0.0
Greg Monroe,2,11,-73,4,-3.4804863813229594,10,13.645334561659975,62,2,102.8,6,0,0,0.0
Sonny Weems,21,286,-5,103,11.65445800430725,32,19.51905231587361,59,62,696.5,47,0,0,0.0
Thomas Bryant,45,278,171,104,14.440749205698472,38,14.756302377822893,53,170,975.7,75,0,0,0.0
Admiral Schofield,9,72,-41,25,9.6925,10,13.356839986917416,25,28,266.4,15,0,0,0.0
Zaza Pachulia,156,825,213,296,18.296735000536653,105,19.089075763665846,72,271,1863.4,244,0,0,2.6
Danny Green,77,640,66,241,13.612345440054652,77,17.397832705801065,65,207,1756.6,143,0,0,0.0
Michael Carter-Williams,13,88,8,34,6.7329153686396666,11,11.223464697911917,67,40,385.2,9,0,0,0.0
Jason Thompson,10,70,-85,26,11.491128545564278,16,21.298814393221686,4,11,165.7,12,0,0,0.12
Jalen Jones,15,109,-89,47,8.357469287469288,14,12.453912049093567,82,58,488.4,9,0,0,0.0
Paul Millsap,47,492,170,166,13.799322002586374,42,18.78089486102586,54,124,1082.6,64,0,0,0.0
Tony Bradley,4,20,-39,8,14.039595536959553,5,11.414805374432367,36,10,71.7,6,0,0,0.0
Pascal Siakam,12,121,-10,41,13.036931907122357,15,12.52541107516757,21,42,383.3,21,0,0,0.0
Donte DiVincenzo,9,81,-50,36,20.565399575671844,10,10.340428986400124,53,54,282.8,7,0,0,0.0
Wade Baldwin IV,65,625,-278,231,12.696069495245064,71,22.08891075337208,68,146,1367.0,91,0,0,0.0
Daniel Theis,24,249,-30,84,12.748994166798044,39,19.09051993720781,37,63,634.3,57,0,0,0.0
Chris Chiozza,72,406,-166,138,15.396019831806198,44,23.28377702454583,35,64,796.7,38,0,0,0.33
Malachi Flynn,64,282,-96,109,18.787581708925693,44,16.79513019764259,77,134,682.3,46,0,0,0.0
DaJuan Summers,93,647,40,235,14.205698691113351,54,13.971388594861605,71,140,1887.1,132,0,0,0.0
Gary Clark,91,761,346,295,14.221258312398405,118,13.635225872494535,81,547,2706.8,331,0,0,16.16
Ja Morant,50,258,-58,104,16.061036834924963,33,19.24510519247394,52,74,586.4,31,0,0,0.0
Danny Green,13,132,-100,44,12.13309248554913,10,13.02660612381146,82,34,380.6,14,0,0,0.0
Jerrelle Benimon,158,1515,-62,612,21.32659723769213,160,24.506144268773088,74,336,2693.4,448,0,0,10.25
Aaron Gordon,0,2,4,1,7.043153846153844,0,13.259315784574929,17,2,13.0,0,0,0,0.0
JaVale McGee,219,1147,-142,464,19.59230823629249,149,26.07272359480216,65,374,2121.1,162,0,0,1.54
Jamal Crawford,39,288,-90,97,10.43644071994716,42,10.69454652514189,51,116,1211.2,118,0,0,0.91
Jaren Jackson Jr.,104,402,-137,149,10.557975190984044,92,17.20883818290422,81,196,1322.1,27,0,0,0.0
Alex Caruso,261,1367,-192,516,21.20071514278857,168,29.28910486522649,64,206,2083.5,330,0,0,19.91
Dewan Hernandez,179,1665,218,701,29.239890048601712,159,28.130547398486687,82,736,2510.2,307,1,1,64.86
Jeremy Sochan,79,405,42,138,19.365948058831325,41,22.16949058958232,80,124,754.7,63,0,0,0.0
Ramon Sessions,2,14,8,5,14.540652173913044,0,14.111860900943718,3,9,46.0,3,0,0,0.0
Derrick White,198,1118,407,458,17.582534584580536,133,22.009248642689208,82,422,2472.2,223,0,0,6.98
Jrue Holiday,26,192,-108,71,19.0701490792166,27,26.14473685787356,30,35,342.1,51,0,0,0.1
Brandon Knight,84,339,34,113,10.144250729808624,44,12.898530690730423,82,147,1233.2,73,0,0,0.0
Josh Richardson,126,688,-126,281,18.025132509310737,69,15.434855017049465,78,272,1852.7,81,0,0,0.0
Lou Williams,61,362,-114,123,11.79641885867142,41,19.09204375240161,49,96,897.2,64,0,0,0.0
DeMarcus Cousins,110,472,-86,157,13.903812790609036,47,15.934135664385726,73,177,1311.9,95,0,0,0.0
Joe Harris,58,412,-1,155,9.11141635445512,80,18.20143483892987,76,102,1227.8,111,0,0,0.0
E'Twaun Moore,4,10,6,2,12.59955801104972,5,29.439025389982483,10,2,18.1,2,0,0,0.0
Chris McCullough,21,108,-4,37,11.19168011738812,13,21.371772826577505,66,17,272.6,14,0,0,0.0
Ousmane Dieng,110,1043,70,390,11.357086860721326,94,19.59644871310132,82,209,2586.9,109,0,0,0.0
Lindell Wigginton,25,190,-14,75,10.550530339225991,15,15.48160556770794,36,62,627.9,37,0,0,0.0
Darnell Jackson,0,7,0,3,10.847803030303035,1,19.321607238223947,5,0,13.2,1,0,0,0.0
Dennis Schroder,255,1349,321,479,23.83121346761453,177,27.617686494675223,62,421,2025.6,189,0,1,56.87
Dion Waiters,37,133,-54,48,19.075971700837425,32,17.218375024747782,68,66,346.3,23,0,0,0.0
Rodney Stuckey,170,1110,10,396,20.9931478316599,150,26.020261077330453,72,184,1872.4,370,0,0,2.63
Ish Smith,39,201,102,81,14.977409836065574,24,15.502564397932804,37,75,579.5,30,0,0,0.93
Aaron Gordon,82,537,-133,193,12.82085817025102,59,18.761005364075977,80,210,1446.1,78,0,0,0.0
Greg Monroe,1,3,2,1,2.7328923766816144,2,5.823624731092671,45,15,44.6,0,0,0,0.0
Sim Bhullar,4,12,-7,4,28.939272030651345,0,13.589848692028294,5,3,26.1,3,0,0,0.0
Norvel Pelle,18,240,-92,108,16.225211816467635,42,13.528261994297782,82,95,795.5,75,0,0,0.33
Mike Conley,44,217,-83,80,7.306146996679747,47,20.486260266582413,76,106,662.6,17,0,0,0.0
Mario Chalmers,260,1189,328,425,25.69579133226324,124,24.48645380850794,65,171,2180.5,543,1,1,57.48
JR Smith,45,539,230,207,13.035112580775444,66,11.792686438496307,75,287,1980.8,149,0,0,0.0
Davis Bertans,75,615,-42,216,16.282046775336646,73,17.895282583657153,48,251,1411.0,56,0,0,0.0
